,Unnamed: 0,Unnamed: 0.1,index,city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date,name,id,name_1,id_1,lat,lng
688,694,694,1079,서울특별시,강남구,논현동,아크로힐스소공원,소공원,800.0,,,,,,,2018-08-27,논현동 아크로힐스소공원 소공원,서울 강남구 논현동 276-2,논현동 아크로힐스소공원,서울 강남구 논현동 276-2,37.5100010780875,127.039568550289
689,695,695,1080,서울특별시,강남구,논현동,논현까치공원,어린이공원,956.7,,,,,,,2018-08-27,논현동 논현까치공원 어린이공원,서울 강남구 논현동 162-11,논현동 논현까치공원,서울 강남구 논현동 162-11,37.50851459624,127.02510218715
690,696,696,1081,서울특별시,강남구,논현동,논현목련공원,어린이공원,986.0,,,,,,,2018-08-27,논현동 논현목련공원 어린이공원,no,논현동 논현목련공원,no,,
691,697,697,1082,서울특별시,강남구,논현동,논현은행나무공원,어린이공원,1014.5,,,,,,,2018-08-27,논현동 논현은행나무공원 어린이공원,서울 강남구 논현동 47-13,논현동 논현은행나무공원,서울 강남구 논현동 47-13,37.5126379485231,127.02243895365
692,698,698,1083,서울특별시,강남구,논현동,논현개나리공원,어린이공원,1652.9,,,,,,,2018-08-27,논현동 논현개나리공원 어린이공원,서울 강남구 논현로123길 19,논현동 논현개나리공원,서울 강남구 논현로123길 19,37.5112256351655,127.030089284295
693,699,699,1084,서울특별시,강남구,논현동,논현무궁화공원,어린이공원,1879.7,,,,,,,2018-08-27,논현동 논현무궁화공원 어린이공원,서울 강남구 논현동 205-7,논현동 논현무궁화공원,서울 강남구 논현동 205-7,37.5066726099589,127.030704189354
694,700,700,1085,서울특별시,강남구,논현동,논현소나무공원,어린이공원,1819.9,,,,,,,2018-08-27,논현동 논현소나무공원 어린이공원,서울 강남구 논현동 239,논현동 논현소나무공원,서울 강남구 논현동 239,37.5157125166276,127.037438587727
695,701,701,1086,서울특별시,강남구,논현동,학동공원,어린이공원,1498.5,,,,,,,2018-08-27,논현동 학동공원 어린이공원,서울 서초구 반포동 720,논현동 학동공원,서울 강남구 논현동 26,37.508954953671,127.020215374681
696,702,702,1087,서울특별시,강남구,신사동,신사은행나무공원,어린이공원,1240.1,,,,,,,2018-08-27,신사동 신사은행나무공원 어린이공원,서울 강남구 신사동 558,신사동 신사은행나무공원,서울 강남구 신사동 558,37.520597215739,127.02603936700199
697,703,703,1088,서울특별시,강남구,신사동,신사목련공원,어린이공원,1001.1,,,,,,,2018-08-27,신사동 신사목련공원 어린이공원,서울 강남구 신사동 567-37,신사동 신사목련공원,서울 강남구 신사동 567-37,37.5229155410874,127.02583349479299
698,704,704,1089,서울특별시,강남구,신사동,신사무궁화공원,어린이공원,1641.8,,,,,,,2018-08-27,신사동 신사무궁화공원 어린이공원,서울 강남구 신사동 625-5,신사동 신사무궁화공원,서울 강남구 신사동 625-5,37.5241549085239,127.031938770423
699,705,705,1090,서울특별시,강남구,신사동,신사까치공원,어린이공원,992.9,,,,,,,2018-08-27,신사동 신사까치공원 어린이공원,서울 강남구 신사동 597,신사동 신사까치공원,서울 강남구 신사동 597,37.5234615686448,127.02922652872299
700,706,706,1091,서울특별시,강남구,신사동,신사개나리공원,어린이공원,991.3,,,,,,,2018-08-27,신사동 신사개나리공원 어린이공원,서울 은평구 신사동 237-177,신사동 신사개나리공원,서울 강남구 신사동 609-2,37.5955615599782,126.904410968428
701,707,707,1092,서울특별시,강남구,압구정동,압구정목련공원,어린이공원,2027.2,,,,,,,2018-08-27,압구정동 압구정목련공원 어린이공원,서울 강남구 압구정동 466,압구정동 압구정목련공원,서울 강남구 압구정동 466,37.532042391611704,127.03379748326
702,708,708,1093,서울특별시,강남구,압구정동,압구정은행나무공원,어린이공원,2547.4,,,,,,,2018-08-27,압구정동 압구정은행나무공원 어린이공원,서울 강남구 압구정동 459,압구정동 압구정은행나무공원,서울 강남구 압구정동 459,37.530719922193605,127.031440603431
703,709,709,1094,서울특별시,강남구,삼성동,삼성목련공원,어린이공원,1641.4,,,,,,,2018-08-27,삼성동 삼성목련공원 어린이공원,서울 강남구 삼성동 55-1,삼성동 삼성목련공원,서울 강남구 삼성동 55-1,37.5185654730258,127.053928716652
704,710,710,1095,서울특별시,강남구,삼성동,삼성까치공원,어린이공원,1462.9,,,,,,,2018-08-27,삼성동 삼성까치공원 어린이공원,서울 강남구 삼성동 85,삼성동 삼성까치공원,서울 강남구 삼성동 85,37.5183039194404,127.06060301022801
705,711,711,1096,서울특별시,강남구,청담동,청담은행나무공원,어린이공원,1643.8,,,,,,,2018-08-27,청담동 청담은행나무공원 어린이공원,서울 강남구 청담동 94-4,청담동 청담은행나무공원,서울 강남구 청담동 94-4,37.5251575180077,127.044060818007
706,712,712,1097,서울특별시,강남구,청담동,청담목련공원,어린이공원,1642.1,,,,,,,2018-08-27,청담동 청담목련공원 어린이공원,서울 강남구 청담동 51,청담동 청담목련공원,서울 강남구 청담동 51,37.522994349251,127.049833863146
707,713,713,1098,서울특별시,강남구,도곡동,도곡까치공원,어린이공원,1793.8,,,,,,,2018-08-27,도곡동 도곡까치공원 어린이공원,서울 강남구 도곡동 455,도곡동 도곡까치공원,서울 강남구 도곡동 455,37.4831506960093,127.04516666759599
708,714,714,1099,서울특별시,강남구,도곡동,도곡목련공원,어린이공원,1709.2,,,,,,,2018-08-27,도곡동 도곡목련공원 어린이공원,서울 강남구 도곡동 415-3,도곡동 도곡목련공원,서울 강남구 도곡동 415-3,37.4849418629995,127.044314995224
709,715,715,1100,서울특별시,강남구,역삼동,역삼장미공원,어린이공원,1636.6,,,,,,,2018-08-27,역삼동 역삼장미공원 어린이공원,서울 강남구 역삼동 780-25,역삼동 역삼장미공원,서울 강남구 역삼동 780-25,37.4953425740956,127.044738980198
710,716,716,1101,서울특별시,강남구,역삼동,역삼까치공원,어린이공원,987.2,,,,,,,2018-08-27,역삼동 역삼까치공원 어린이공원,서울 강남구 역삼동 824-10,역삼동 역삼까치공원,서울 강남구 역삼동 824-10,37.497248979440606,127.03074624337201
711,717,717,1102,서울특별시,강남구,역삼동,역삼무궁화공원,어린이공원,991.5,,,,,,,2018-08-27,역삼동 역삼무궁화공원 어린이공원,서울 강남구 역삼동 830-23,역삼동 역삼무궁화공원,서울 강남구 역삼동 830-23,37.4939828710069,127.03228110360901
712,718,718,1103,서울특별시,강남구,역삼동,역삼개나리공원,어린이공원,1635.0,,,,,,,2018-08-27,역삼동 역삼개나리공원 어린이공원,서울 강남구 논현로79길 24,역삼동 역삼개나리공원,서울 강남구 논현로79길 24,37.497593759961795,127.03626871276
713,719,719,1104,서울특별시,강남구,역삼동,역삼소나무공원,어린이공원,987.3,,,,,,,2018-08-27,역삼동 역삼소나무공원 어린이공원,서울 강남구 역삼동 836-21,역삼동 역삼소나무공원,서울 강남구 역삼동 836-21,37.490985002445996,127.03370513669701
714,720,720,1105,서울특별시,강남구,역삼동,역삼은행나무공원,어린이공원,1647.1,,,,,,,2018-08-27,역삼동 역삼은행나무공원 어린이공원,서울 강남구 역삼동 611,역삼동 역삼은행나무공원,서울 강남구 역삼동 611,37.505445837092296,127.03125492575701
715,721,721,1106,서울특별시,강남구,대치동,대치목련공원,어린이공원,1649.1,,,,,,,2018-08-27,대치동 대치목련공원 어린이공원,서울 강남구 도곡로77길 22,대치동 대치목련공원,서울 강남구 도곡로77길 22,37.4998255311188,127.05818401985901
716,722,722,1107,서울특별시,강남구,대치동,대치까치공원,어린이공원,992.2,,,,,,,2018-08-27,대치동 대치까치공원 어린이공원,서울 강남구 대치동 1014-4,대치동 대치까치공원,서울 강남구 대치동 1014-4,37.4969813618863,127.05919731693001
717,723,723,1108,서울특별시,강남구,대치동,대치은행나무공원,어린이공원,1618.7,,,,,,,2018-08-27,대치동 대치은행나무공원 어린이공원,서울 강남구 대치동 899-25,대치동 대치은행나무공원,서울 강남구 대치동 899-25,37.5018326943504,127.051608124998
718,724,724,1109,서울특별시,강남구,개포동,개포까치공원,어린이공원,1690.2,,,,,,,2018-08-27,개포동 개포까치공원 어린이공원,서울 강남구 개포동 169-3,개포동 개포까치공원,서울 강남구 개포동 169-3,37.483822327579205,127.061144318156
719,725,725,1110,서울특별시,강남구,개포동,개포공원,어린이공원,4793.8,,,,,,,2018-08-27,개포동 개포공원 어린이공원,서울 강남구 개포동 12-3,개포동 개포공원,서울 강남구 개포동 191,37.4960355478014,127.075803126477
720,726,726,1111,서울특별시,강남구,개포동,개포개나리공원,어린이공원,1500.6,,,,,,,2018-08-27,개포동 개포개나리공원 어린이공원,서울 강남구 개포동 191,개포동 개포개나리공원,서울 강남구 개포동 191,37.483202043705504,127.070572695127
721,727,727,1112,서울특별시,강남구,개포동,개포은행나무공원,어린이공원,1641.7,,,,,,,2018-08-27,개포동 개포은행나무공원 어린이공원,서울 강남구 개포동 1220,개포동 개포은행나무공원,서울 강남구 개포동 1220,37.4760324310209,127.049063746155
722,728,728,1113,서울특별시,강남구,개포동,개포목련공원,어린이공원,1639.1,,,,,,,2018-08-27,개포동 개포목련공원 어린이공원,서울 강남구 개포동 1176,개포동 개포목련공원,서울 강남구 개포동 1176,37.474283737978,127.05245039786199
723,729,729,1114,서울특별시,강남구,일원동,일원은행나무공원,어린이공원,1500.3,,,,,,,2018-08-27,일원동 일원은행나무공원 어린이공원,서울 강남구 일원동 615-2,일원동 일원은행나무공원,서울 강남구 일원동 615-2,37.492016216825206,127.07696376317101
724,730,730,1115,서울특별시,강남구,일원동,일원목련공원,어린이공원,1613.8,,,,,,,2018-08-27,일원동 일원목련공원 어린이공원,서울 강남구 일원동 658,일원동 일원목련공원,서울 강남구 일원동 658,37.4914558119879,127.085576919505
725,731,731,1116,서울특별시,강남구,일원동,일원까치공원,어린이공원,1476.3,,,,,,,2018-08-27,일원동 일원까치공원 어린이공원,서울 강남구 일원동 712-4,일원동 일원까치공원,서울 강남구 일원동 712-4,37.492094591652396,127.088196413985
726,732,732,1117,서울특별시,강남구,수서동,궁마을공원,어린이공원,306.0,,,,,,,2018-08-27,수서동 궁마을공원 어린이공원,서울 강남구 수서동 736-1,수서동 궁마을공원,서울 강남구 수서동 465-15,37.487162000317,127.097951289051
727,733,733,1118,서울특별시,강남구,개포동,예지공원,어린이공원,1535.9,,,,,,,2018-08-27,개포동 예지공원 어린이공원,서울 강남구 개포동 12-7,개포동 예지공원,서울 강남구 개포동 12-7,37.4919796110499,127.073174385424
728,734,734,1119,서울특별시,강남구,개포동,한마음공원,어린이공원,2488.1,,,,,,,2018-08-27,개포동 한마음공원 어린이공원,서울 강남구 개포동 12-3,개포동 한마음공원,서울 강남구 개포동 12-3,37.4960355478014,127.075803126477
729,735,735,1120,서울특별시,강남구,일원동,일원장미공원,어린이공원,1500.0,,,,,,,2018-08-27,일원동 일원장미공원 어린이공원,서울 강남구 일원동 732-4,일원동 일원장미공원,서울 강남구 일원동 732-4,37.480720901264604,127.080757115672
730,736,736,1121,서울특별시,강남구,일원동,일원개나리공원,어린이공원,4453.6,,,,,,,2018-08-27,일원동 일원개나리공원 어린이공원,서울 강남구 일원동 730-3,일원동 일원개나리공원,서울 강남구 일원동 730-3,37.4829779397259,127.076404322169
731,737,737,1122,서울특별시,강남구,일원동,일원느티나무공원,어린이공원,1825.7,,,,,,,2018-08-27,일원동 일원느티나무공원 어린이공원,서울 강남구 일원동 730-2,일원동 일원느티나무공원,서울 강남구 일원동 730-2,37.483081594243004,127.077452192642
732,738,738,1123,서울특별시,강남구,일원동,일원소나무공원,어린이공원,1500.6,,,,,,,2018-08-27,일원동 일원소나무공원 어린이공원,서울 강남구 일원동 718-1,일원동 일원소나무공원,서울 강남구 일원동 718-1,37.48408411305079,127.08178024799
733,739,739,1124,서울특별시,강남구,일원동,일원상록수공원,어린이공원,1500.4,,,,,,,2018-08-27,일원동 일원상록수공원 어린이공원,서울 강남구 일원동 734-1,일원동 일원상록수공원,서울 강남구 일원동 734-1,37.482125023101204,127.08220899446998
734,740,740,1125,서울특별시,강남구,일원동,일원비둘기공원,어린이공원,1501.0,,,,,,,2018-08-27,일원동 일원비둘기공원 어린이공원,서울 강남구 일원동 735-1,일원동 일원비둘기공원,서울 강남구 일원동 735-1,37.4833095857625,127.085996820037
735,741,741,1126,서울특별시,강남구,일원동,일원진달래공원,어린이공원,1500.1,,,,,,,2018-08-27,일원동 일원진달래공원 어린이공원,서울 강남구 일원동 716-1,일원동 일원진달래공원,서울 강남구 일원동 716-1,37.4847753568485,127.084734867357
736,742,742,1127,서울특별시,강남구,수서동,일원새싹공원,어린이공원,1500.2,,,,,,,2018-08-27,수서동 일원새싹공원 어린이공원,서울 강남구 수서동 746-1,수서동 일원새싹공원,서울 강남구 수서동 746-1,37.484793237429,127.08908908470501
737,743,743,1128,서울특별시,강남구,수서동,수서까치공원,어린이공원,1500.2,,,,,,,2018-08-27,수서동 수서까치공원 어린이공원,서울 강남구 수서동 736-1,수서동 수서까치공원,서울 강남구 수서동 736-1,37.487162000317,127.097951289051
738,744,744,1129,서울특별시,강남구,수서동,수서은행나무공원,어린이공원,1500.4,,,,,,,2018-08-27,수서동 수서은행나무공원 어린이공원,no,수서동 수서은행나무공원,no,,
739,745,745,1130,서울특별시,강남구,수서동,수서목련공원,어린이공원,1418.8,,,,,,,2018-08-27,수서동 수서목련공원 어린이공원,서울 강남구 수서동 712-1,수서동 수서목련공원,서울 강남구 수서동 712-1,37.4905810845343,127.103720901501
740,746,746,1131,서울특별시,강남구,수서동,수서개나리공원,어린이공원,1500.1,,,,,,,2018-08-27,수서동 수서개나리공원 어린이공원,서울 강남구 수서동 723-1,수서동 수서개나리공원,서울 강남구 수서동 723-1,37.4875410229792,127.105420335791
741,747,747,1132,서울특별시,강남구,세곡동,아래반고개공원,어린이공원,863.0,,,,,,,2018-08-27,세곡동 아래반고개공원 어린이공원,서울 강남구 세곡동 129-13,세곡동 아래반고개공원,서울 강남구 세곡동 129-13,37.463896116326,127.107108428223
742,748,748,1133,서울특별시,강남구,세곡동,윗반고개공원,어린이공원,1250.0,,,,,,,2018-08-27,세곡동 윗반고개공원 어린이공원,서울 강남구 세곡동 100,세곡동 윗반고개공원,서울 강남구 세곡동 100,37.4657366204437,127.10936141311701
743,749,749,1134,서울특별시,강남구,세곡동,은곡마을공원,어린이공원,2686.0,,,,,,,2018-08-27,세곡동 은곡마을공원 어린이공원,서울 강남구 세곡동 369-3,세곡동 은곡마을공원,서울 강남구 세곡동 369-3,37.4680415591501,127.10046106390699
744,750,750,1135,서울특별시,강남구,자곡동,쟁골공원,어린이공원,468.0,,,,,,,2018-08-27,자곡동 쟁골공원 어린이공원,서울 강남구 자곡동 233-2,자곡동 쟁골공원,서울 강남구 자곡동 233-2,37.4819424740962,127.10208583604499
745,751,751,1136,서울특별시,강남구,자곡동,못골공원,어린이공원,749.0,,,,,,,2018-08-27,자곡동 못골공원 어린이공원,서울 강남구 자곡동 447-23,자곡동 못골공원,서울 강남구 자곡동 447-23,37.4735919518444,127.100155005328
746,752,752,1137,서울특별시,강남구,율현동,윗방죽마을공원,어린이공원,935.0,,,,,,,2018-08-27,율현동 윗방죽마을공원 어린이공원,서울 강남구 율현동 308-1,율현동 윗방죽마을공원,서울 강남구 율현동 308-1,37.4703184850005,127.104532594911
747,753,753,1138,서울특별시,강남구,율현동,아래방죽마을공원,어린이공원,386.0,,,,,,,2018-08-27,율현동 아래방죽마을공원 어린이공원,서울 강남구 율현동 194-1,율현동 아래방죽마을공원,서울 강남구 율현동 194-1,37.473301478852896,127.10821367863998
748,754,754,1139,서울특별시,강남구,역삼동,충현공원,어린이공원,2721.8,,,,,,,2018-08-27,역삼동 충현공원 어린이공원,서울 강남구 역삼동 663-19,역삼동 충현공원,서울 강남구 역삼동 663-19,37.5053871952344,127.038252484783
749,755,755,1140,서울특별시,강남구,세곡동,세곡천공원,어린이공원,2645.1,,,,,,,2018-08-27,세곡동 세곡천공원 어린이공원,서울 강남구 세곡동 522-1,세곡동 세곡천공원,서울 강남구 세곡동 522-1,37.463200005521706,127.10127148344601
750,756,756,1141,서울특별시,강남구,세곡동,대왕공원,어린이공원,2633.1,,,,,,,2018-08-27,세곡동 대왕공원 어린이공원,서울 강남구 세곡동 526-2,세곡동 대왕공원,서울 강남구 세곡동 526-2,37.4622771764551,127.104596679186
751,757,757,1142,서울특별시,강남구,세곡동,근린공원1호,근린공원,18856.7,,,,,,,2018-08-27,세곡동 근린공원1호 근린공원,no,세곡동 근린공원1호,no,,
752,758,758,1143,서울특별시,강남구,자곡동,근린공원2호,근린공원,5236.8,,,,,,,2018-08-27,자곡동 근린공원2호 근린공원,서울 강남구 자곡동 625,자곡동 근린공원2호,서울 강남구 자곡동 625,37.469223851016004,127.090439670677
753,759,759,1144,서울특별시,강남구,자곡동,근린공원3호,근린공원,38003.6,,,,,,,2018-08-27,자곡동 근린공원3호 근린공원,no,자곡동 근린공원3호,no,,
754,760,760,1145,서울특별시,강남구,자곡동,근린공원4호,근린공원,24247.1,,,,,,,2018-08-27,자곡동 근린공원4호 근린공원,no,자곡동 근린공원4호,no,,
755,761,761,1146,서울특별시,강남구,자곡동,근린공원5호,근린공원,21560.9,,,,,,,2018-08-27,자곡동 근린공원5호 근린공원,서울 강남구 자곡로7길 3,자곡동 근린공원5호,서울 강남구 자곡로7길 3,37.4733061524019,127.099727862691
756,762,762,1147,서울특별시,강남구,자곡동,근린공원6호,근린공원,19739.5,,,,,,,2018-08-27,자곡동 근린공원6호 근린공원,no,자곡동 근린공원6호,no,,
757,763,763,1148,서울특별시,강남구,자곡동,근린공원7호,근린공원,12093.0,,,,,,,2018-08-27,자곡동 근린공원7호 근린공원,서울 강남구 자곡동 627,자곡동 근린공원7호,서울 강남구 자곡동 627,37.4703903153505,127.09239856254801
758,764,764,1149,서울특별시,강남구,세곡동,수변공원2호,수변공원,3713.3,,,,,,,2018-08-27,세곡동 수변공원2호 수변공원,no,세곡동 수변공원2호,no,,
759,765,765,1150,서울특별시,강남구,세곡동,쉼표소공원,소공원,1199.2,,,,,,,2018-08-27,세곡동 쉼표소공원 소공원,서울 강남구 세곡동,세곡동 쉼표소공원,서울 강남구 세곡동,37.464443705576294,127.10676026726601
760,766,766,1151,서울특별시,강남구,대치동,대치청실아파트 소공원1,소공원,3845.0,,,,,,,2018-08-27,대치동 대치청실아파트 소공원1 소공원,서울 강남구 대치동 1027-1,대치동 대치청실아파트 소공원1,서울 강남구 대치동 1027-1,37.4943609099649,127.059841507087
761,767,767,1152,서울특별시,강남구,대치동,대치청실아파트 소공원2,소공원,610.0,,,,,,,2018-08-27,대치동 대치청실아파트 소공원2 소공원,서울 강남구 대치동 1028-1,대치동 대치청실아파트 소공원2,서울 강남구 대치동 1028-1,37.4949292294162,127.061662919314
762,768,768,1153,서울특별시,강남구,역삼동,역삼미소공원,소공원,576.0,,,,,,,2018-08-27,역삼동 역삼미소공원 소공원,서울 강남구 역삼동 711-5,역삼동 역삼미소공원,서울 강남구 역삼동 711-5,37.50142473869071,127.043988173799
763,769,769,1154,서울특별시,강남구,도곡동,도곡햇살공원,소공원,558.5,,,,,,,2018-08-27,도곡동 도곡햇살공원 소공원,서울 강남구 도곡동 538-4,도곡동 도곡햇살공원,서울 강남구 도곡동 538-4,37.4957516848425,127.052490738655
764,770,770,1155,서울특별시,강남구,세곡동,도담공원,어린이공원,4282.7,,,,,,,2018-08-27,세곡동 도담공원 어린이공원,서울 강남구 세곡동 548,세곡동 도담공원,서울 강남구 세곡동 548,37.467279896281,127.09868904277398
765,771,771,1156,서울특별시,강남구,세곡동,행복공원,어린이공원,2483.5,,,,,,,2018-08-27,세곡동 행복공원 어린이공원,서울 강남구 세곡동 546,세곡동 행복공원,서울 강남구 세곡동 546,37.4672653027646,127.097163432383
766,772,772,1157,서울특별시,강남구,대치동,대치에스케이뷰1 소공원,소공원,302.0,,,,,,,2018-08-27,대치동 대치에스케이뷰1 소공원 소공원,서울 강남구 대치동 1029-2,대치동 대치에스케이뷰1 소공원,서울 강남구 대치동 1029-2,37.4957691749051,127.059501797901
767,773,773,1158,서울특별시,강남구,대치동,대치에스케이뷰2 소공원,소공원,481.0,,,,,,,2018-08-27,대치동 대치에스케이뷰2 소공원 소공원,서울 강남구 대치동 1029-3,대치동 대치에스케이뷰2 소공원,서울 강남구 대치동 1029-3,37.496064145968795,127.061473645708
768,774,774,1159,서울특별시,강서구,화곡동,우장,근린공원,359435.2,,,,,,1971.0,2019-03-20,화곡동 우장 근린공원,서울 강서구 화곡동 산 60-1,화곡동 우장,서울 강서구 화곡로 263,37.5504023690235,126.843553181181
769,775,775,1160,서울특별시,강서구,가양동,궁산,근린공원,135002.7,,,,,,1977.0,2019-03-20,가양동 궁산 근린공원,서울 강서구 가양동 산 8-1,가양동 궁산,서울 강서구 양천로47나길 53,37.5733188620121,126.839279488029
770,776,776,1161,서울특별시,강서구,염창동,염창,근린공원,112070.0,,,,,,1977.0,2019-03-20,염창동 염창 근린공원,서울 강서구 염창동 233-1,염창동 염창,서울 강서구 공항대로 지하 631,37.563355223974206,126.86270488229401
771,777,777,1162,서울특별시,강서구,방화동,꿩고개,근린공원,180000.0,,,,,,1977.0,2019-03-20,방화동 꿩고개 근린공원,서울 강서구 방화동,방화동 꿩고개,서울 강서구 방화동,37.571309073515,126.811820803059
772,778,778,1163,서울특별시,강서구,화곡동,봉제산,근린공원,917190.0,,,,,,1977.0,2019-03-20,화곡동 봉제산 근린공원,서울 강서구 화곡동,화곡동 봉제산,서울 강서구 등촌동,37.5362848031695,126.84895228048799
773,779,779,1164,서울특별시,강서구,화곡동,등마루,근린공원,74299.0,,,,,,1977.0,2019-03-20,화곡동 등마루 근린공원,서울 강서구 화곡로58길 69-1,화곡동 등마루,서울 강서구 화곡로58길 69-1,37.5524196117416,126.85491358964701
774,780,780,1165,서울특별시,강서구,가양동,공암나루,근린공원,25680.4,,,,,,1990.0,2019-03-20,가양동 공암나루 근린공원,서울 강서구 강서로80길 117,가양동 공암나루,서울 강서구 강서로80길 117,37.5706356729636,126.84908816051399
775,781,781,1166,서울특별시,강서구,가양동,구암,근린공원,29843.8,,,,,,1990.0,2019-03-20,가양동 구암 근린공원,서울 강서구 허준로5길 42,가양동 구암,서울 강서구 허준로 76,37.567598225085604,126.853729825991
776,782,782,1167,서울특별시,강서구,가양동,황금내,근린공원,22002.9,,,,,,1990.0,2019-03-20,가양동 황금내 근린공원,서울 강서구 염창동 233-1,가양동 황금내,서울 강서구 허준로 221-40,37.563355223974206,126.86270488229401
777,783,783,1168,서울특별시,강서구,등촌동,원당,근린공원,10096.4,,,,,,1990.0,2019-03-20,등촌동 원당 근린공원,서울 강서구 강서로56길 49,등촌동 원당,서울 강서구 강서로56길 49,37.5597475469284,126.842565617262
778,784,784,1169,서울특별시,강서구,등촌동,등촌,근린공원,10051.6,,,,,,1990.0,2019-03-20,등촌동 등촌 근린공원,서울 강서구 강서로62길 35,등촌동 등촌,"서울 강서구 화곡로64길 68 1,2,3층",37.5636817057978,126.841391865522
779,785,785,1170,서울특별시,강서구,등촌동,서낭당,근린공원,10248.8,,,,,,1990.0,2019-03-20,등촌동 서낭당 근린공원,서울 강서구 공항대로43길 46,등촌동 서낭당,서울 강서구 공항대로43길 46,37.5588644113556,126.849986207738
780,786,786,1171,서울특별시,강서구,방화동,방화,근린공원,72132.0,,,,,,1990.0,2019-03-20,방화동 방화 근린공원,서울 강서구 방화동 산 133-2,방화동 방화,서울 강서구 방화동로 58-2,37.5822636054831,126.81425891669501
781,787,787,1172,서울특별시,강서구,방화동,옹기골,근린공원,9723.6,,,,,,1990.0,2019-03-20,방화동 옹기골 근린공원,서울 강서구 양천로 149,방화동 옹기골,서울 강서구 양천로 149,37.573561565934895,126.82169370031099
782,788,788,1173,서울특별시,강서구,등촌동,매화,근린공원,1980.4,,,,,,1997.0,2019-03-20,등촌동 매화 근린공원,서울 강서구 등촌동,등촌동 매화,서울 강서구 공항대로 291,37.562237476114,126.84367082145599
783,789,789,1174,서울특별시,강서구,화곡동,까치산,근린공원,27658.0,,,,,,1991.0,2019-03-20,화곡동 까치산 근린공원,서울 강서구 화곡동,화곡동 까치산,서울 강서구 화곡동,37.5362848031695,126.84895228048799
784,790,790,1175,서울특별시,강서구,내발산동,수명산,근린공원,83807.1,,,,,,2003.0,2019-03-20,내발산동 수명산 근린공원,서울 강서구 내발산동,내발산동 수명산,서울 강서구 내발산동,37.5543737621718,126.83326640676
785,791,791,1176,서울특별시,강서구,내발산동,발산,근린공원,17825.5,,,,,,2005.0,2019-03-20,내발산동 발산 근린공원,서울 강서구 마곡중앙로 11,내발산동 발산,서울 강서구 강서로 344,37.5545410776587,126.82583935713001
786,792,792,1177,서울특별시,강서구,마곡동,서울식물원,근린공원,503875.0,,,,,,2007.0,2019-03-20,마곡동 서울식물원 근린공원,서울 강서구 가양동 산 8-1,마곡동 서울식물원,서울 강서구 마곡동로 161,37.5733188620121,126.839279488029
787,793,793,1178,서울특별시,강서구,방화동,마곡나루,근린공원,17283.0,,,,,,2007.0,2019-03-20,방화동 마곡나루 근린공원,서울 강서구 마곡동 731-58,방화동 마곡나루,서울 강서구 양천로30길 108,37.56637064157,126.82199302398399
788,794,794,1179,서울특별시,강서구,공항동,마곡하늬,근린공원,24597.0,,,,,,2007.0,2019-03-20,공항동 마곡하늬 근린공원,서울 강서구 마곡동 730-565,공항동 마곡하늬,서울 강서구 마곡서1로 16,37.5569103229561,126.821425999592
789,795,795,1180,서울특별시,강서구,염창동,이수,어린이공원,1805.1,,,,,,,2019-03-20,염창동 이수 어린이공원,서울 강서구 염창동,염창동 이수,서울 강서구 염창동,37.553736243135205,126.87098534896201
790,796,796,1181,서울특별시,강서구,염창동,백합,어린이공원,939.3,,,,,,,2019-03-20,염창동 백합 어린이공원,서울 강서구 염창동 267-24,염창동 백합,서울 강서구 염창동 267-24,37.551150593391704,126.869457754053
791,797,797,1182,서울특별시,강서구,염창동,아리수,어린이공원,862.5,,,,,,,2019-03-20,염창동 아리수 어린이공원,서울 영등포구 노들로 111 양화선착장 2층,염창동 아리수,서울 영등포구 노들로 111 양화선착장 2층,37.545340655827104,126.893682343228
792,798,798,1183,서울특별시,강서구,등촌동,등서,어린이공원,879.7,,,,,,,2019-03-20,등촌동 등서 어린이공원,서울 강서구 화곡로68길 8,등촌동 등서,서울 강서구 화곡로68길 8,37.55923390726711,126.85473966353901
793,799,799,1184,서울특별시,강서구,등촌동,백석,어린이공원,993.6,,,,,,,2019-03-20,등촌동 백석 어린이공원,서울 강서구 공항대로57길 31,등촌동 백석,서울 강서구 등촌로51나길 35,37.55261147394,126.86332925537701
794,800,800,1185,서울특별시,강서구,등촌동,등마루,어린이공원,970.9,,,,,,,2019-03-20,등촌동 등마루 어린이공원,서울 강서구 공항대로58다길 13,등촌동 등마루,서울 강서구 공항대로58다길 13,37.55075325336129,126.86131738524999
795,801,801,1186,서울특별시,강서구,등촌동,도림,어린이공원,1033.8,,,,,,,2019-03-20,등촌동 도림 어린이공원,서울 강서구 등촌동 635-1,등촌동 도림,서울 강서구 등촌동 635-1,37.5556025422109,126.862887056415
796,802,802,1187,서울특별시,강서구,등촌동,능안,어린이공원,853.9,,,,,,,2019-03-20,등촌동 능안 어린이공원,서울 강서구 등촌동,등촌동 능안,서울 강서구 등촌동,37.562237476114,126.84367082145599
797,803,803,1188,서울특별시,강서구,등촌동,한마음,어린이공원,1791.8,,,,,,,2019-03-20,등촌동 한마음 어린이공원,서울 강서구 등촌3동 690-3,등촌동 한마음,서울 강서구 등촌로 147 1층,37.5606650400182,126.843113747088
